start_ticks,channel,end_beats,end_s,end_ticks,key_signature,length_beats,length_s,length_ticks,note,start_beats,start_s,time_signature,track,velocity
53120,0,207.74609375,86.48223319921878,53183,D,207.74609375,0.07771369921874793,63,95,207.5,86.40451950000003,4 4,Piano,127
53120,1,207.74609375,86.48223319921878,53183,D,207.74609375,0.07771369921874793,63,42,207.5,86.40451950000003,4 4,Piano,103
53248,0,209.8046875,87.13231446093754,53710,D,209.8046875,0.5699004609375038,462,86,208.0,86.56241400000003,4 4,Piano,123
53248,1,208.24609375,86.64012769921878,53311,D,208.24609375,0.07771369921874793,63,50,208.0,86.56241400000003,4 4,Piano,127
53376,0,208.74609375,86.79802219921878,53439,D,208.74609375,0.07771369921874793,63,90,208.5,86.72030850000003,4 4,Piano,99
53376,1,208.74609375,86.79802219921878,53439,D,208.74609375,0.07771369921874793,63,49,208.5,86.72030850000003,4 4,Piano,110
53504,0,209.24609375,86.95591669921878,53567,D,209.24609375,0.07771369921874793,63,86,209.0,86.87820300000003,4 4,Piano,98
53504,1,209.24609375,86.95591669921878,53567,D,209.24609375,0.07771369921874793,63,47,209.0,86.87820300000003,4 4,Piano,106
53632,0,209.74609375,87.11381119921879,53695,D,209.74609375,0.07771369921874793,63,90,209.5,87.03609750000004,4 4,Piano,122
53632,1,209.74609375,87.11381119921879,53695,D,209.74609375,0.07771369921874793,63,45,209.5,87.03609750000004,4 4,Piano,102
53760,0,211.8046875,87.76389246093753,54222,D,211.8046875,0.5699004609374896,462,86,210.0,87.19399200000004,4 4,Piano,125
53760,1,210.24609375,87.27170569921878,53823,D,210.24609375,0.07771369921874793,63,50,210.0,87.19399200000004,4 4,Piano,127
53888,1,210.74609375,87.42960019921878,53951,D,210.74609375,0.07771369921874793,63,49,210.5,87.35188650000003,4 4,Piano,107
54016,1,211.24609375,87.58749469921878,54079,D,211.24609375,0.07771369921874793,63,47,211.0,87.50978100000003,4 4,Piano,108
54144,1,211.74609375,87.74538919921878,54207,D,211.74609375,0.07771369921874793,63,45,211.5,87.66767550000003,4 4,Piano,104
54272,0,213.8046875,88.39547046093753,54734,D,213.8046875,0.5699004609375038,462,83,212.0,87.82557000000003,4 4,Piano,90
54272,1,212.24609375,87.90328369921878,54335,D,212.24609375,0.07771369921874793,63,47,212.0,87.82557000000003,4 4,Piano,127
54400,0,212.74609375,88.06117819921879,54463,D,212.74609375,0.07771369921876214,63,85,212.5,87.98346450000003,4 4,Piano,111
54400,1,212.74609375,88.06117819921879,54463,D,212.74609375,0.07771369921876214,63,45,212.5,87.98346450000003,4 4,Piano,103
54528,0,213.24609375,88.21907269921878,54591,D,213.24609375,0.07771369921874793,63,86,213.0,88.14135900000004,4 4,Piano,118
54528,1,213.24609375,88.21907269921878,54591,D,213.24609375,0.07771369921874793,63,43,213.0,88.14135900000004,4 4,Piano,106
54656,0,213.74609375,88.37696719921878,54719,D,213.74609375,0.07771369921874793,63,88,213.5,88.29925350000003,4 4,Piano,118
54656,1,213.74609375,88.37696719921878,54719,D,213.74609375,0.07771369921874793,63,42,213.5,88.29925350000003,4 4,Piano,103
54784,0,215.8046875,89.02704846093754,55246,D,215.8046875,0.5699004609375038,462,83,214.0,88.45714800000003,4 4,Piano,111
54784,1,214.24609375,88.53486169921878,54847,D,214.24609375,0.07771369921874793,63,47,214.0,88.45714800000003,4 4,Piano,127
54912,0,214.74609375,88.69275619921878,54975,D,214.74609375,0.07771369921874793,63,86,214.5,88.61504250000003,4 4,Piano,97
54912,1,214.74609375,88.69275619921878,54975,D,214.74609375,0.07771369921874793,63,45,214.5,88.61504250000003,4 4,Piano,107
55040,0,215.4921875,88.92836439843754,55166,D,215.4921875,0.15542739843751008,126,90,215.0,88.77293700000003,4 4,Piano,119
55040,1,215.24609375,88.85065069921878,55103,D,215.24609375,0.07771369921874793,63,43,215.0,88.77293700000003,4 4,Piano,106
55168,1,215.74609375,89.00854519921879,55231,D,215.74609375,0.07771369921874793,63,42,215.5,88.93083150000004,4 4,Piano,104
55296,0,217.8046875,89.65862646093753,55758,D,217.8046875,0.5699004609374896,462,83,216.0,89.08872600000004,4 4,Piano,114
55296,1,216.24609375,89.16643969921878,55359,D,216.24609375,0.07771369921874793,63,47,216.0,89.08872600000004,4 4,Piano,127
55424,0,216.74609375,89.32433419921878,55487,D,216.74609375,0.07771369921874793,63,85,216.5,89.24662050000003,4 4,Piano,99
55424,1,216.74609375,89.32433419921878,55487,D,216.74609375,0.07771369921874793,63,45,216.5,89.24662050000003,4 4,Piano,104
55552,0,217.4921875,89.55994239843753,55678,D,217.4921875,0.15542739843749587,126,89,217.0,89.40451500000003,4 4,Piano,119
55552,1,217.24609375,89.48222869921878,55615,D,217.24609375,0.07771369921874793,63,43,217.0,89.40451500000003,4 4,Piano,107
55680,1,217.74609375,89.64012319921878,55743,D,217.74609375,0.07771369921874793,63,42,217.5,89.56240950000003,4 4,Piano,105
55808,0,219.8046875,90.29020446093753,56270,D,219.8046875,0.5699004609375038,462,83,218.0,89.72030400000003,4 4,Piano,112
55808,1,218.24609375,89.79801769921878,55871,D,218.24609375,0.07771369921874793,63,47,218.0,89.72030400000003,4 4,Piano,127
55936,0,218.74609375,89.95591219921879,55999,D,218.74609375,0.07771369921876214,63,84,218.5,89.87819850000002,4 4,Piano,98
55936,1,218.74609375,89.95591219921879,55999,D,218.74609375,0.07771369921876214,63,45,218.5,89.87819850000002,4 4,Piano,108
56064,0,219.4921875,90.19152039843753,56190,D,219.4921875,0.15542739843749587,126,88,219.0,90.03609300000004,4 4,Piano,120
56064,1,219.24609375,90.11380669921878,56127,D,219.24609375,0.07771369921874793,63,43,219.0,90.03609300000004,4 4,Piano,105
56192,1,219.74609375,90.27170119921878,56255,D,219.74609375,0.07771369921874793,63,42,219.5,90.19398750000003,4 4,Piano,104
56320,0,221.8046875,90.92178246093754,56782,D,221.8046875,0.5699004609375038,462,83,220.0,90.35188200000003,4 4,Piano,99
56320,1,220.24609375,90.42959569921878,56383,D,220.24609375,0.07771369921874793,63,47,220.0,90.35188200000003,4 4,Piano,127
56448,0,220.74609375,90.58749019921878,56511,D,220.74609375,0.07771369921874793,63,85,220.5,90.50977650000003,4 4,Piano,118
56448,1,220.74609375,90.58749019921878,56511,D,220.74609375,0.07771369921874793,63,45,220.5,90.50977650000003,4 4,Piano,105
56576,0,221.24609375,90.74538469921879,56639,D,221.24609375,0.07771369921876214,63,86,221.0,90.66767100000003,4 4,Piano,118
56576,1,221.24609375,90.74538469921879,56639,D,221.24609375,0.07771369921876214,63,43,221.0,90.66767100000003,4 4,Piano,106
56704,0,221.74609375,90.90327919921879,56767,D,221.74609375,0.07771369921874793,63,88,221.5,90.82556550000004,4 4,Piano,118
56704,1,221.74609375,90.90327919921879,56767,D,221.74609375,0.07771369921874793,63,42,221.5,90.82556550000004,4 4,Piano,102
56832,0,223.8046875,91.55336046093753,57294,D,223.8046875,0.5699004609374896,462,83,222.0,90.98346000000004,4 4,Piano,111
56832,1,222.24609375,91.06117369921878,56895,D,222.24609375,0.07771369921874793,63,47,222.0,90.98346000000004,4 4,Piano,127
56960,0,222.74609375,91.21906819921878,57023,D,222.74609375,0.07771369921874793,63,86,222.5,91.14135450000003,4 4,Piano,101
56960,1,222.74609375,91.21906819921878,57023,D,222.74609375,0.07771369921874793,63,45,222.5,91.14135450000003,4 4,Piano,105
57088,0,223.24609375,91.37696269921878,57151,D,223.24609375,0.07771369921874793,63,90,223.0,91.29924900000003,4 4,Piano,122
57088,1,223.24609375,91.37696269921878,57151,D,223.24609375,0.07771369921874793,63,43,223.0,91.29924900000003,4 4,Piano,105
57216,0,223.74609375,91.53485719921878,57279,D,223.74609375,0.07771369921874793,63,95,223.5,91.45714350000003,4 4,Piano,127
57216,1,223.74609375,91.53485719921878,57279,D,223.74609375,0.07771369921874793,63,42,223.5,91.45714350000003,4 4,Piano,106
57344,0,225.8046875,92.18493846093753,57806,D,225.8046875,0.5699004609375038,462,86,224.0,91.61503800000003,4 4,Piano,124
57344,1,224.24609375,91.69275169921877,57407,D,224.24609375,0.07771369921874793,63,50,224.0,91.61503800000003,4 4,Piano,127
57472,0,224.74609375,91.85064619921879,57535,D,224.74609375,0.07771369921876214,63,90,224.5,91.77293250000002,4 4,Piano,102
57472,1,224.74609375,91.85064619921879,57535,D,224.74609375,0.07771369921876214,63,49,224.5,91.77293250000002,4 4,Piano,108
57600,0,225.24609375,92.00854069921878,57663,D,225.24609375,0.07771369921874793,63,86,225.0,91.93082700000004,4 4,Piano,100
57600,1,225.24609375,92.00854069921878,57663,D,225.24609375,0.07771369921874793,63,47,225.0,91.93082700000004,4 4,Piano,107
57728,0,225.74609375,92.16643519921878,57791,D,225.74609375,0.07771369921874793,63,90,225.5,92.08872150000003,4 4,Piano,119
57728,1,225.74609375,92.16643519921878,57791,D,225.74609375,0.07771369921874793,63,45,225.5,92.08872150000003,4 4,Piano,102
57856,0,227.8046875,92.81651646093754,58318,D,227.8046875,0.5699004609375038,462,86,226.0,92.24661600000003,4 4,Piano,112
57856,1,226.24609375,92.32432969921878,57919,D,226.24609375,0.07771369921874793,63,50,226.0,92.24661600000003,4 4,Piano,127
57984,1,226.74609375,92.48222419921878,58047,D,226.74609375,0.07771369921874793,63,49,226.5,92.40451050000003,4 4,Piano,110
58112,1,227.24609375,92.64011869921879,58175,D,227.24609375,0.07771369921876214,63,47,227.0,92.56240500000003,4 4,Piano,107
58240,1,227.74609375,92.79801319921879,58303,D,227.74609375,0.07771369921874793,63,45,227.5,92.72029950000004,4 4,Piano,104
58368,0,229.8046875,93.44809446093753,58830,D,229.8046875,0.5699004609374896,462,90,228.0,92.87819400000004,4 4,Piano,86
58368,1,228.24609375,92.95590769921878,58431,D,228.24609375,0.07771369921874793,63,54,228.0,92.87819400000004,4 4,Piano,127
58496,0,228.74609375,93.11380219921878,58559,D,228.74609375,0.07771369921874793,63,92,228.5,93.03608850000003,4 4,Piano,111
58496,1,228.74609375,93.11380219921878,58559,D,228.74609375,0.07771369921874793,63,52,228.5,93.03608850000003,4 4,Piano,107
58624,0,229.24609375,93.27169669921878,58687,D,229.24609375,0.07771369921874793,63,94,229.0,93.19398300000003,4 4,Piano,119
58624,1,229.24609375,93.27169669921878,58687,D,229.24609375,0.07771369921874793,63,50,229.0,93.19398300000003,4 4,Piano,108
58752,0,229.74609375,93.42959119921878,58815,D,229.74609375,0.07771369921874793,63,95,229.5,93.35187750000003,4 4,Piano,117
58752,1,229.74609375,93.42959119921878,58815,D,229.74609375,0.07771369921874793,63,49,229.5,93.35187750000003,4 4,Piano,104
58880,0,230.90234375,93.79472223046878,59111,D,230.90234375,0.2849502304687519,231,90,230.0,93.50977200000003,4 4,Piano,108
58880,1,230.24609375,93.58748569921877,58943,D,230.24609375,0.07771369921874793,63,54,230.0,93.50977200000003,4 4,Piano,127
59008,0,230.74609375,93.74538019921879,59071,D,230.74609375,0.07771369921876214,63,94,230.5,93.66766650000002,4 4,Piano,100
59008,1,230.74609375,93.74538019921879,59071,D,230.74609375,0.07771369921876214,63,52,230.5,93.66766650000002,4 4,Piano,106
59136,0,231.90234375,94.11051123046877,59367,D,231.90234375,0.2849502304687377,231,90,231.0,93.82556100000004,4 4,Piano,111
59136,1,231.24609375,93.90327469921878,59199,D,231.24609375,0.07771369921874793,63,50,231.0,93.82556100000004,4 4,Piano,108
59264,1,231.74609375,94.06116919921878,59327,D,231.74609375,0.07771369921874793,63,49,231.5,93.98345550000003,4 4,Piano,105
59392,0,232.4921875,94.29677739843753,59518,D,232.4921875,0.15542739843749587,126,90,232.0,94.14135000000003,4 4,Piano,116
59392,1,232.24609375,94.21906369921878,59455,D,232.24609375,0.07771369921874793,63,50,232.0,94.14135000000003,4 4,Piano,127
59520,0,232.74609375,94.37695819921878,59583,D,232.74609375,0.07771369921874793,63,94,232.5,94.29924450000003,4 4,Piano,99
59520,1,232.74609375,94.37695819921878,59583,D,232.74609375,0.07771369921874793,63,49,232.5,94.29924450000003,4 4,Piano,104
59648,0,233.4921875,94.61256639843754,59774,D,233.4921875,0.15542739843751008,126,94,233.0,94.45713900000003,4 4,Piano,122
59648,1,233.24609375,94.53485269921879,59711,D,233.24609375,0.07771369921876214,63,50,233.0,94.45713900000003,4 4,Piano,120
59776,1,233.74609375,94.69274719921879,59839,D,233.74609375,0.07771369921874793,63,52,233.5,94.61503350000004,4 4,Piano,119
59904,0,234.4921875,94.92835539843753,60030,D,234.4921875,0.15542739843749587,126,90,234.0,94.77292800000004,4 4,Piano,98
59904,1,234.24609375,94.85064169921878,59967,D,234.24609375,0.07771369921874793,63,54,234.0,94.77292800000004,4 4,Piano,127
60032,0,234.74609375,95.00853619921878,60095,D,234.74609375,0.07771369921874793,63,94,234.5,94.93082250000003,4 4,Piano,99
60032,1,234.74609375,95.00853619921878,60095,D,234.74609375,0.07771369921874793,63,52,234.5,94.93082250000003,4 4,Piano,103
60160,0,235.90234375,95.37366723046878,60391,D,235.90234375,0.2849502304687519,231,90,235.0,95.08871700000003,4 4,Piano,111
60160,1,235.24609375,95.16643069921878,60223,D,235.24609375,0.07771369921874793,63,50,235.0,95.08871700000003,4 4,Piano,107
60288,1,235.74609375,95.32432519921878,60351,D,235.74609375,0.07771369921874793,63,49,235.5,95.24661150000003,4 4,Piano,104
60416,0,236.453125,95.54759789062503,60532,D,236.453125,0.14309189062500138,116,90,236.0,95.40450600000003,4 4,Piano,96
60416,1,236.24609375,95.48221969921877,60479,D,236.24609375,0.07771369921874793,63,54,236.0,95.40450600000003,4 4,Piano,127
60544,0,236.74609375,95.64011419921879,60607,D,236.74609375,0.07771369921876214,63,90,236.5,95.56240050000002,4 4,Piano,113
60544,1,236.74609375,95.64011419921879,60607,D,236.74609375,0.07771369921876214,63,52,236.5,95.56240050000002,4 4,Piano,107
60672,0,237.24609375,95.79800869921878,60735,D,237.24609375,0.07771369921874793,63,90,237.0,95.72029500000004,4 4,Piano,113
60672,1,237.24609375,95.79800869921878,60735,D,237.24609375,0.07771369921874793,63,50,237.0,95.72029500000004,4 4,Piano,108
60800,0,237.74609375,95.95590319921878,60863,D,237.74609375,0.07771369921874793,63,90,237.5,95.87818950000003,4 4,Piano,110
60800,1,237.74609375,95.95590319921878,60863,D,237.74609375,0.07771369921874793,63,49,237.5,95.87818950000003,4 4,Piano,105
60928,0,238.24609375,96.11379769921878,60991,D,238.24609375,0.07771369921874793,63,90,238.0,96.03608400000003,4 4,Piano,113
60928,1,238.24609375,96.11379769921878,60991,D,238.24609375,0.07771369921874793,63,54,238.0,96.03608400000003,4 4,Piano,127
61056,0,238.74609375,96.27169219921878,61119,D,238.74609375,0.07771369921874793,63,90,238.5,96.19397850000003,4 4,Piano,112
61056,1,238.74609375,96.27169219921878,61119,D,238.74609375,0.07771369921874793,63,52,238.5,96.19397850000003,4 4,Piano,106
61184,0,239.4921875,96.50730039843754,61310,D,239.4921875,0.15542739843751008,126,90,239.0,96.35187300000003,4 4,Piano,112
61184,1,239.24609375,96.42958669921879,61247,D,239.24609375,0.07771369921876214,63,50,239.0,96.35187300000003,4 4,Piano,108
61312,1,239.74609375,96.58748119921879,61375,D,239.74609375,0.07771369921874793,63,49,239.5,96.50976750000004,4 4,Piano,105
61440,0,240.24609375,96.74537569921878,61503,D,240.24609375,0.07771369921874793,63,90,240.0,96.66766200000004,4 4,Piano,113
61440,1,240.24609375,96.74537569921878,61503,D,240.24609375,0.07771369921874793,63,50,240.0,96.66766200000004,4 4,Piano,127
61568,0,240.74609375,96.90327019921878,61631,D,240.74609375,0.07771369921874793,63,90,240.5,96.82555650000003,4 4,Piano,111
61568,1,240.74609375,96.90327019921878,61631,D,240.74609375,0.07771369921874793,63,49,240.5,96.82555650000003,4 4,Piano,105
61696,0,241.4921875,97.13887839843753,61822,D,241.4921875,0.15542739843749587,126,90,241.0,96.98345100000003,4 4,Piano,111
61696,1,241.24609375,97.06116469921878,61759,D,241.24609375,0.07771369921874793,63,50,241.0,96.98345100000003,4 4,Piano,116
61824,1,241.74609375,97.21905919921878,61887,D,241.74609375,0.07771369921874793,63,52,241.5,97.14134550000003,4 4,Piano,116
61952,0,243.8046875,97.86914046093753,62414,D,243.8046875,0.5699004609375038,462,90,242.0,97.29924000000003,4 4,Piano,109
61952,1,242.24609375,97.37695369921877,62015,D,242.24609375,0.07771369921874793,63,54,242.0,97.29924000000003,4 4,Piano,127
62080,1,242.74609375,97.53484819921879,62143,D,242.74609375,0.07771369921876214,63,52,242.5,97.45713450000002,4 4,Piano,105
62208,1,243.24609375,97.69274269921878,62271,D,243.24609375,0.07771369921874793,63,50,243.0,97.61502900000004,4 4,Piano,107
62336,1,243.74609375,97.85063719921878,62399,D,243.74609375,0.07771369921874793,63,49,243.5,97.77292350000003,4 4,Piano,103
62464,0,245.8046875,98.50071846093753,62926,D,245.8046875,0.5699004609375038,462,90,244.0,97.93081800000003,4 4,Piano,95
62464,1,244.24609375,98.00853169921878,62527,D,244.24609375,0.07771369921874793,63,54,244.0,97.93081800000003,4 4,Piano,127
62592,0,244.74609375,98.16642619921878,62655,D,244.74609375,0.07771369921874793,63,92,244.5,98.08871250000003,4 4,Piano,113
62592,1,244.74609375,98.16642619921878,62655,D,244.74609375,0.07771369921874793,63,53,244.5,98.08871250000003,4 4,Piano,109
62720,0,245.24609375,98.32432069921879,62783,D,245.24609375,0.07771369921876214,63,94,245.0,98.24660700000003,4 4,Piano,119
62720,1,245.24609375,98.32432069921879,62783,D,245.24609375,0.07771369921876214,63,51,245.0,98.24660700000003,4 4,Piano,106
62848,0,245.74609375,98.48221519921879,62911,D,245.74609375,0.07771369921874793,63,95,245.5,98.40450150000004,4 4,Piano,117
62848,1,245.74609375,98.48221519921879,62911,D,245.74609375,0.07771369921874793,63,49,245.5,98.40450150000004,4 4,Piano,104
62976,0,246.90234375,98.84734623046879,63207,D,246.90234375,0.2849502304687519,231,90,246.0,98.56239600000004,4 4,Piano,111
62976,1,246.24609375,98.64010969921878,63039,D,246.24609375,0.07771369921874793,63,54,246.0,98.56239600000004,4 4,Piano,127
63104,0,246.74609375,98.79800419921878,63167,D,246.74609375,0.07771369921874793,63,94,246.5,98.72029050000003,4 4,Piano,101
63104,1,246.74609375,98.79800419921878,63167,D,246.74609375,0.07771369921874793,63,53,246.5,98.72029050000003,4 4,Piano,106
63232,0,247.90234375,99.16313523046878,63463,D,247.90234375,0.2849502304687519,231,90,247.0,98.87818500000003,4 4,Piano,113
63232,1,247.24609375,98.95589869921878,63295,D,247.24609375,0.07771369921874793,63,51,247.0,98.87818500000003,4 4,Piano,109
63360,1,247.74609375,99.11379319921878,63423,D,247.74609375,0.07771369921874793,63,49,247.5,99.03607950000003,4 4,Piano,103
63488,0,248.4921875,99.34940139843754,63614,D,248.4921875,0.15542739843751008,126,90,248.0,99.19397400000003,4 4,Piano,113
63488,1,248.24609375,99.27168769921877,63551,D,248.24609375,0.07771369921874793,63,51,248.0,99.19397400000003,4 4,Piano,127
63616,0,248.74609375,99.42958219921879,63679,D,248.74609375,0.07771369921876214,63,94,248.5,99.35186850000002,4 4,Piano,97
63616,1,248.74609375,99.42958219921879,63679,D,248.74609375,0.07771369921876214,63,49,248.5,99.35186850000002,4 4,Piano,104
63744,0,249.4921875,99.66519039843753,63870,D,249.4921875,0.15542739843749587,126,94,249.0,99.50976300000004,4 4,Piano,123
63744,1,249.24609375,99.58747669921878,63807,D,249.24609375,0.07771369921874793,63,51,249.0,99.50976300000004,4 4,Piano,119
63872,1,249.74609375,99.74537119921878,63935,D,249.74609375,0.07771369921874793,63,53,249.5,99.66765750000003,4 4,Piano,117
64000,0,250.4921875,99.98097939843753,64126,D,250.4921875,0.15542739843749587,126,90,250.0,99.82555200000003,4 4,Piano,99
64000,1,250.24609375,99.90326569921878,64063,D,250.24609375,0.07771369921874793,63,54,250.0,99.82555200000003,4 4,Piano,127
64128,0,250.74609375,100.06116019921879,64191,D,250.74609375,0.07771369921876214,63,94,250.5,99.98344650000003,4 4,Piano,99
64128,1,250.74609375,100.06116019921879,64191,D,250.74609375,0.07771369921876214,63,53,250.5,99.98344650000003,4 4,Piano,108
64256,0,251.90234375,100.42629123046878,64487,D,251.90234375,0.2849502304687377,231,90,251.0,100.14134100000004,4 4,Piano,107
64256,1,251.24609375,100.21905469921879,64319,D,251.24609375,0.07771369921874793,63,51,251.0,100.14134100000004,4 4,Piano,105
64384,1,251.74609375,100.37694919921879,64447,D,251.74609375,0.07771369921874793,63,49,251.5,100.29923550000004,4 4,Piano,101
64512,0,252.453125,100.60022189062504,64628,D,252.453125,0.14309189062500138,116,90,252.0,100.45713000000003,4 4,Piano,95
64512,1,252.24609375,100.53484369921878,64575,D,252.24609375,0.07771369921874793,63,54,252.0,100.45713000000003,4 4,Piano,127
64640,0,252.74609375,100.69273819921878,64703,D,252.74609375,0.07771369921874793,63,90,252.5,100.61502450000003,4 4,Piano,112
64640,1,252.74609375,100.69273819921878,64703,D,252.74609375,0.07771369921874793,63,53,252.5,100.61502450000003,4 4,Piano,108
64768,0,253.24609375,100.85063269921878,64831,D,253.24609375,0.07771369921874793,63,90,253.0,100.77291900000003,4 4,Piano,113
64768,1,253.24609375,100.85063269921878,64831,D,253.24609375,0.07771369921874793,63,51,253.0,100.77291900000003,4 4,Piano,107
64896,0,253.74609375,101.00852719921878,64959,D,253.74609375,0.07771369921874793,63,90,253.5,100.93081350000003,4 4,Piano,111
64896,1,253.74609375,101.00852719921878,64959,D,253.74609375,0.07771369921874793,63,49,253.5,100.93081350000003,4 4,Piano,104
65024,0,254.24609375,101.16642169921877,65087,D,254.24609375,0.07771369921874793,63,90,254.0,101.08870800000003,4 4,Piano,116
65024,1,254.24609375,101.16642169921877,65087,D,254.24609375,0.07771369921874793,63,54,254.0,101.08870800000003,4 4,Piano,127
65152,0,254.74609375,101.32431619921879,65215,D,254.74609375,0.07771369921876214,63,90,254.5,101.24660250000002,4 4,Piano,112
65152,1,254.74609375,101.32431619921879,65215,D,254.74609375,0.07771369921876214,63,53,254.5,101.24660250000002,4 4,Piano,108
65280,0,255.4921875,101.55992439843753,65406,D,255.4921875,0.15542739843749587,126,90,255.0,101.40449700000003,4 4,Piano,110
65280,1,255.24609375,101.48221069921878,65343,D,255.24609375,0.07771369921874793,63,51,255.0,101.40449700000003,4 4,Piano,109
65408,1,255.74609375,101.64010519921878,65471,D,255.74609375,0.07771369921874793,63,49,255.5,101.56239150000003,4 4,Piano,105
65536,0,256.24609375,101.79799969921878,65599,D,256.24609375,0.07771369921874793,63,90,256.0,101.72028600000003,4 4,Piano,115
65536,1,256.24609375,101.79799969921878,65599,D,256.24609375,0.07771369921874793,63,51,256.0,101.72028600000003,4 4,Piano,127
65664,0,256.74609375,101.95589419921879,65727,D,256.74609375,0.07771369921876214,63,90,256.5,101.87818050000003,4 4,Piano,109
65664,1,256.74609375,101.95589419921879,65727,D,256.74609375,0.07771369921876214,63,49,256.5,101.87818050000003,4 4,Piano,103
65792,0,257.4921875,102.19150239843754,65918,D,257.4921875,0.15542739843749587,126,90,257.0,102.03607500000004,4 4,Piano,109
65792,1,257.24609375,102.11378869921879,65855,D,257.24609375,0.07771369921874793,63,51,257.0,102.03607500000004,4 4,Piano,121
65920,1,257.74609375,102.27168319921878,65983,D,257.74609375,0.07771369921874793,63,53,257.5,102.19396950000004,4 4,Piano,117
66048,0,259.8046875,102.92176446093754,66510,D,259.8046875,0.5699004609375038,462,90,258.0,102.35186400000003,4 4,Piano,112
66048,1,258.24609375,102.42957769921878,66111,D,258.24609375,0.07771369921874793,63,54,258.0,102.35186400000003,4 4,Piano,127
66176,1,258.74609375,102.58747219921878,66239,D,258.74609375,0.07771369921874793,63,53,258.5,102.50975850000003,4 4,Piano,105
66304,1,259.24609375,102.74536669921878,66367,D,259.24609375,0.07771369921874793,63,51,259.0,102.66765300000003,4 4,Piano,108
66432,1,259.74609375,102.90326119921878,66495,D,259.74609375,0.07771369921874793,63,49,259.5,102.82554750000003,4 4,Piano,101
66560,0,261.8046875,103.52484825000002,67022,D,261.8046875,0.5414062499999943,462,83,260.0,102.98344200000003,4 4,Piano,80
66560,1,260.24609375,103.05727012500003,66623,D,260.24609375,0.07382812500000568,63,47,260.0,102.98344200000003,4 4,Piano,121
66688,0,260.74609375,103.20727012500002,66751,D,260.74609375,0.07382812499999147,63,85,260.5,103.13344200000003,4 4,Piano,111
66688,1,260.74609375,103.20727012500002,66751,D,260.74609375,0.07382812499999147,63,45,260.5,103.13344200000003,4 4,Piano,103
66816,0,261.24609375,103.35727012500003,66879,D,261.24609375,0.07382812500000568,63,86,261.0,103.28344200000002,4 4,Piano,119
66816,1,261.24609375,103.35727012500003,66879,D,261.24609375,0.07382812500000568,63,43,261.0,103.28344200000002,4 4,Piano,107
66944,0,261.74609375,103.50727012500002,67007,D,261.74609375,0.07382812499999147,63,88,261.5,103.43344200000003,4 4,Piano,120
66944,1,261.74609375,103.50727012500002,67007,D,261.74609375,0.07382812499999147,63,42,261.5,103.43344200000003,4 4,Piano,106
67072,0,263.8046875,104.12484825000003,67534,D,263.8046875,0.5414062500000085,462,83,262.0,103.58344200000002,4 4,Piano,108
67072,1,262.24609375,103.65727012500003,67135,D,262.24609375,0.07382812500000568,63,47,262.0,103.58344200000002,4 4,Piano,127
67200,0,262.74609375,103.80727012500003,67263,D,262.74609375,0.07382812500000568,63,86,262.5,103.73344200000003,4 4,Piano,99
67200,1,262.74609375,103.80727012500003,67263,D,262.74609375,0.07382812500000568,63,45,262.5,103.73344200000003,4 4,Piano,106
67328,0,263.4921875,104.03109825000003,67454,D,263.4921875,0.14765624999999716,126,90,263.0,103.88344200000003,4 4,Piano,121
67328,1,263.24609375,103.95727012500002,67391,D,263.24609375,0.07382812499999147,63,43,263.0,103.88344200000003,4 4,Piano,109
67456,1,263.74609375,104.10727012500003,67519,D,263.74609375,0.07382812500000568,63,42,263.5,104.03344200000002,4 4,Piano,104
67584,0,265.8046875,104.72484825000002,68046,D,265.8046875,0.5414062499999943,462,83,264.0,104.18344200000003,4 4,Piano,116
67584,1,264.24609375,104.25727012500002,67647,D,264.24609375,0.07382812499999147,63,47,264.0,104.18344200000003,4 4,Piano,127
67712,0,264.74609375,104.40727012500003,67775,D,264.74609375,0.07382812500000568,63,85,264.5,104.33344200000002,4 4,Piano,100
67712,1,264.74609375,104.40727012500003,67775,D,264.74609375,0.07382812500000568,63,45,264.5,104.33344200000002,4 4,Piano,106
67840,0,265.4921875,104.63109825000002,67966,D,265.4921875,0.14765624999999716,126,89,265.0,104.48344200000003,4 4,Piano,121
67840,1,265.24609375,104.55727012500003,67903,D,265.24609375,0.07382812500000568,63,43,265.0,104.48344200000003,4 4,Piano,109
67968,1,265.74609375,104.70727012500002,68031,D,265.74609375,0.07382812499999147,63,42,265.5,104.63344200000003,4 4,Piano,105
68096,0,267.8046875,105.32484825000003,68558,D,267.8046875,0.5414062500000085,462,83,266.0,104.78344200000002,4 4,Piano,111
68096,1,266.24609375,104.85727012500003,68159,D,266.24609375,0.07382812500000568,63,47,266.0,104.78344200000002,4 4,Piano,127
68224,0,266.74609375,105.00727012500002,68287,D,266.74609375,0.07382812499999147,63,84,266.5,104.93344200000003,4 4,Piano,99
68224,1,266.74609375,105.00727012500002,68287,D,266.74609375,0.07382812499999147,63,45,266.5,104.93344200000003,4 4,Piano,108
68352,0,267.4921875,105.23109825000003,68478,D,267.4921875,0.14765625000001137,126,88,267.0,105.08344200000002,4 4,Piano,121
68352,1,267.24609375,105.15727012500003,68415,D,267.24609375,0.07382812500000568,63,43,267.0,105.08344200000002,4 4,Piano,108
68480,1,267.74609375,105.30727012500003,68543,D,267.74609375,0.07382812500000568,63,42,267.5,105.23344200000003,4 4,Piano,105
